id,name,folder,subfolder,type,timeSignature,bars,lengthBeats,noteCount,poolSize,maxNoteIndex,octaveDiff,velocityMean,velocitySd,nudgedFraction,nudgeMeanBeats,uuid
Common-G,Common G,Melody,Common G,melody,4/4,16.0,64.0,25,10,9,0,67.6,16.0,0.0,0,f2f02a03-acc6-4830-831b-43a77409eaea
Common-G-1,Common G 1,Melody,Common G,melody,4/4,2.0,8.0,7,5,4,0,66.3,15.6,0.0,0,dc81e5cd-0b63-45e6-b284-d88e98a76faa
Common-G-2,Common G 2,Melody,Common G,melody,4/4,2.0,8.0,7,5,4,0,66.3,15.6,0.0,0,e8a72adc-c384-4021-be05-0ac26047a107
Common-G-3,Common G 3,Melody,Common G,melody,4/4,2.0,8.0,7,5,4,0,66.3,15.6,0.0,0,a56e9ab6-814b-42d4-a5d4-54ba63dfcb2c
Common-G-4,Common G 4,Melody,Common G,melody,4/4,2.0,8.0,4,3,2,0,74.2,16.1,0.0,0,18ee984e-c862-4216-8c3e-1235b90a305c
Common-H,Common H,Melody,Common H,melody,4/4,16.0,64.0,54,6,5,1,67.6,10.7,0.833,0.00546,2ff70fd7-3233-43be-8d30-ef07015784c5
Common-H-1,Common H 1,Melody,Common H,melody,4/4,2.0,8.0,16,4,3,1,63.1,8.2,0.812,0.00449,4b8b594a-45de-42ba-a55a-748a11377e30
Common-H-2,Common H 2,Melody,Common H,melody,4/4,2.0,8.0,16,4,3,1,64.3,9.7,0.938,0.00514,21efdc97-8675-426d-b354-51cafde42b65
Common-H-3,Common H 3,Melody,Common H,melody,4/4,2.0,8.0,16,4,3,1,69.8,9.0,0.812,0.00673,f706397d-2d08-4cdf-851f-e1acadaa21d5
Common-H-4,Common H 4,Melody,Common H,melody,4/4,2.0,8.0,6,4,3,1,82.8,7.3,0.667,0.00573,000e2f18-d27d-422b-8258-17a5bee590fa
Common-I,Common I,Melody,Common I,melody,4/4,16.0,64.0,38,8,7,0,80,0.0,0.0,0,78b96a87-c397-4ddb-8637-2da8585cf975
Common-I-1,Common I 1,Melody,Common I,melody,4/4,2.0,8.0,10,3,2,0,80,0.0,0.0,0,6b12b55f-9c0c-4260-8c9c-c6ac4755a4a4
Common-I-2,Common I 2,Melody,Common I,melody,4/4,2.0,8.0,9,5,4,0,80,0.0,0.0,0,a939dc5e-dc85-4793-ae10-3b060bab909b
Common-I-3,Common I 3,Melody,Common I,melody,4/4,2.0,8.0,10,5,4,0,80,0.0,0.0,0,9b3b1c02-ec63-4e05-bb4d-fd934788e399
Common-I-4,Common I 4,Melody,Common I,melody,4/4,2.0,8.0,9,5,4,0,80,0.0,0.0,0,3198785c-38de-4e79-a14c-07b09499c9bc
Common-J,Common J,Melody,Common J,melody,4/4,16.0,64.0,96,7,6,0,84,14.6,0.021,0.00521,08302cf3-f670-474e-8927-c8f94c7b6ec7
Common-J-1,Common J 1,Melody,Common J,melody,4/4,2.0,8.0,24,6,5,0,84,14.6,0.0,0,4602a130-c76d-498a-9948-bb5b10993896
Common-J-2,Common J 2,Melody,Common J,melody,4/4,2.0,8.0,24,6,5,0,84,14.6,0.0,0,113bbc57-4d79-45b1-93aa-6b056ff1b20a
Common-J-3,Common J 3,Melody,Common J,melody,4/4,2.0,8.0,24,6,5,0,84,14.6,0.042,0.00417,78f8f391-19b1-45c4-a764-fc7df5d23139
Common-J-4,Common J 4,Melody,Common J,melody,4/4,2.0,8.0,24,6,5,0,84,14.6,0.042,0.00625,8d2b0d4d-d554-4f16-b3e0-9ee4d9424fb5
Jazz-Melody-1---C-Major,Jazz Melody 1 - C Major,Melody,Jazz Melody,melody,4/4,4.0,16.0,24,7,6,0,83.6,18.3,0.917,0.0232,d8999bc1-e00f-4842-9e60-2a4707a56e35
Jazz-Melody-1---C-Minor,Jazz Melody 1 - C Minor,Melody,Jazz Melody,melody,4/4,4.0,16.0,24,7,6,0,83.6,18.3,0.917,0.0232,ffd02532-a32f-478d-8372-28f20c633886
Jazz-Melody-2---C-Major,Jazz Melody 2 - C Major,Melody,Jazz Melody,melody,4/4,4.0,16.0,19,8,7,0,93.4,14.3,0.947,0.02199,191e9e4d-503c-4195-8c36-3d4cdb67567a
Jazz-Melody-2---C-Minor,Jazz Melody 2 - C Minor,Melody,Jazz Melody,melody,4/4,4.0,16.0,19,8,7,0,93.4,14.3,0.947,0.02199,7793f994-3eb6-4625-a596-154f9c99f994
Motif-A,Motif A,Melody,Motif A,melody,4/4,16.0,64.0,61,8,7,0,82.2,13.7,0.0,0,1d7e0bf8-7f16-4f0c-93d8-dda8a48e376b
Motif-A-1,Motif A 1,Melody,Motif A,melody,4/4,4.0,16.0,16,4,3,1,79.2,13.8,0.0,0,4e689aa0-488b-411b-b58f-75528126308d
Motif-A-2,Motif A 2,Melody,Motif A,melody,4/4,4.0,16.0,15,7,6,0,81.7,13.1,0.0,0,85c3acc8-8deb-4fe6-9f73-8147ecf82322
Motif-A-3,Motif A 3,Melody,Motif A,melody,4/4,4.0,16.0,16,4,3,1,77.8,13.8,0.0,0,a178812e-eb02-475e-be7e-6fddb1022aea
Motif-A-4,Motif A 4,Melody,Motif A,melody,4/4,4.0,16.0,14,7,6,0,91.4,8.7,0.0,0,a9344714-09a2-4653-8263-3b1d6f062189
Motif-B,Motif B,Melody,Motif B,melody,4/4,16.0,64.0,42,10,9,1,84.9,22.3,0.0,0,b3d93f10-95d6-48f5-bd9d-dbd2430a9550
Motif-B-1,Motif B 1,Melody,Motif B,melody,4/4,4.0,16.0,10,6,5,1,82.5,23.1,0.0,0,f50fcf75-7e88-4eb1-b91f-c04320e0ee6e
Motif-B-2,Motif B 2,Melody,Motif B,melody,4/4,4.0,16.0,10,6,5,1,76.8,17.9,0.0,0,fa170cbd-f479-4aa9-9d70-2ddaaada15b8
Motif-B-3,Motif B 3,Melody,Motif B,melody,4/4,4.0,16.0,11,8,7,1,99.3,20.9,0.0,0,99be816a-0329-4f2c-8bb4-a5c692298920
Motif-B-4,Motif B 4,Melody,Motif B,melody,4/4,4.0,16.0,11,7,6,1,80.1,19.9,0.0,0,eeddef0c-dcb8-4cc5-a017-dbc664587c24
Motif-C,Motif C,Melody,Motif C,melody,4/4,16.0,64.0,41,9,8,1,81.1,12.1,0.0,0,35d3190b-001f-4c88-84b5-c56eebc06b33
Motif-C-1,Motif C 1,Melody,Motif C,melody,4/4,4.0,16.0,11,5,4,1,78.6,12.1,0.0,0,527df85b-cc53-4002-aac1-718382499b73
Motif-C-2,Motif C 2,Melody,Motif C,melody,4/4,4.0,16.0,11,5,4,1,86.4,11.3,0.0,0,a4e8614e-a424-42c0-b8d7-341d2d78f1e5
Motif-C-3,Motif C 3,Melody,Motif C,melody,4/4,4.0,16.0,8,5,4,2,83.6,12.1,0.0,0,f00913ba-48d0-4c5b-b1f5-6258294bb7fd
Motif-C-4,Motif C 4,Melody,Motif C,melody,4/4,4.0,16.0,11,5,4,1,76.5,10.4,0.0,0,bee8089a-c072-400e-a709-1e1e72989769
Motif-D,Motif D,Melody,Motif D,melody,4/4,16.0,64.0,45,12,11,0,84.8,20.0,0.0,0,028af51d-d789-4642-907d-2ae7baa73fb3
Motif-D-1,Motif D 1,Melody,Motif D,melody,4/4,4.0,16.0,12,8,7,1,78.2,21.9,0.0,0,eb4d0bff-aab8-4464-b8ef-f819287ca071
Motif-D-2,Motif D 2,Melody,Motif D,melody,4/4,4.0,16.0,10,6,5,0,85.2,18.7,0.0,0,a6e352b9-edd8-4c4e-ab3f-1794bc355014
Motif-D-3,Motif D 3,Melody,Motif D,melody,4/4,4.0,16.0,14,8,7,1,88.9,19.5,0.0,0,72f4aa95-f40d-43ee-b5fb-862df5072cd1
Motif-D-4,Motif D 4,Melody,Motif D,melody,4/4,4.0,16.0,9,5,4,1,86.6,17.3,0.0,0,b29cdc52-b202-46fb-ab6c-50ff2194581b
Motif-E,Motif E,Melody,Motif E,melody,4/4,16.0,64.0,38,13,12,0,84.2,9.6,0.0,0,8141ea44-7ec0-4f0e-9752-3a9ae97a5916
Motif-E-1,Motif E 1,Melody,Motif E,melody,4/4,4.0,16.0,11,7,6,0,77.4,9.1,0.0,0,7c7521ff-1e47-4926-8d13-dca21fbb82bd
Motif-E-2,Motif E 2,Melody,Motif E,melody,4/4,4.0,16.0,9,7,6,1,86.4,8.3,0.0,0,c429d01e-2f78-4170-b514-133959e5eb45
Motif-E-3,Motif E 3,Melody,Motif E,melody,4/4,4.0,16.0,9,7,6,1,91,0.0,0.0,0,d1af4020-6af2-4c70-8c96-cb2f654abd06
Motif-E-4,Motif E 4,Melody,Motif E,melody,4/4,4.0,16.0,9,7,6,0,83.7,10.5,0.0,0,29b099d6-408f-45b6-8cf1-d8826b837a12
Motif-F,Motif F,Melody,Motif F,melody,4/4,16.0,64.0,40,7,6,1,102.9,18.9,0.0,0,7e7445e4-60b8-4028-b3c5-eaea94bb5cf1
Motif-F-1,Motif F 1,Melody,Motif F,melody,4/4,2.0,8.0,10,4,3,1,98.6,23.0,0.0,0,73239ef8-21a8-4e06-8c05-44bc0d172404
Motif-F-2,Motif F 2,Melody,Motif F,melody,4/4,2.0,8.0,9,4,3,1,108.4,11.4,0.0,0,0641bea1-bdc5-4c63-929b-449e410f6316
Motif-F-3,Motif F 3,Melody,Motif F,melody,4/4,2.0,8.0,10,6,5,1,98.4,17.8,0.0,0,6f9268e5-0597-4259-a32d-15d555e7b079
Motif-F-4,Motif F 4,Melody,Motif F,melody,4/4,2.0,8.0,11,4,3,1,106.5,18.8,0.0,0,6b554dce-8204-4c77-87ab-b57a04eac498
Motif-G,Motif G,Melody,Motif G,melody,4/4,16.0,64.0,36,8,7,1,95.7,12.0,0.0,0,e3184724-347f-470c-8f59-c554abe5a0db
Motif-G-1,Motif G 1,Melody,Motif G,melody,4/4,4.0,16.0,8,5,4,1,98.6,12.4,0.0,0,c1cc007a-b5a3-498c-8769-e2894e4a3cc8
Motif-G-2,Motif G 2,Melody,Motif G,melody,4/4,4.0,16.0,10,5,4,1,93.7,9.6,0.0,0,861bab9a-8bd7-481b-ae2f-4a10ea87d8b4
Motif-G-3,Motif G 3,Melody,Motif G,melody,4/4,4.0,16.0,8,5,4,1,94.2,15.7,0.0,0,2fd1c063-b123-4e95-959f-439220227bc9
Motif-G-4,Motif G 4,Melody,Motif G,melody,4/4,4.0,16.0,10,5,4,1,96.4,9.7,0.0,0,9919e184-4a1c-46fd-af9e-dbd7aaa2d8cd
Motif-H,Motif H,Melody,Motif H,melody,4/4,16.0,64.0,36,10,9,1,122.5,7.9,0.0,0,34508a12-9104-49fe-8343-4baefed89f67
Motif-H-1,Motif H 1,Melody,Motif H,melody,4/4,2.0,8.0,9,5,4,1,125.8,1.8,0.0,0,d87038d4-2467-4fb8-a5fa-9ecb28b27d32
Motif-H-2,Motif H 2,Melody,Motif H,melody,4/4,2.0,8.0,9,5,4,1,122.3,6.5,0.0,0,10664dc2-f5e0-41f5-95b0-4f31f68dfb07
Motif-H-3,Motif H 3,Melody,Motif H,melody,4/4,2.0,8.0,9,5,4,1,121.3,6.0,0.0,0,53249888-5ee5-4b76-b19d-b2bcd3a01dba
Motif-H-4,Motif H 4,Melody,Motif H,melody,4/4,2.0,8.0,9,4,3,1,120.6,12.2,0.0,0,2728426f-cc1c-44f9-b76f-181ffc9c4c71
Motif-I,Motif I,Melody,Motif I,melody,4/4,16.0,64.0,33,8,7,0,96.7,13.5,0.0,0,2fda1f6a-329c-4494-9a15-44dbfd642564
Motif-I-1,Motif I 1,Melody,Motif I,melody,4/4,2.0,8.0,9,5,4,0,102.3,10.1,0.0,0,54248af4-2b7a-408e-834e-32e2c8c487b8
Motif-I-2,Motif I 2,Melody,Motif I,melody,4/4,2.0,8.0,7,5,4,0,104.4,7.5,0.0,0,8346fd1e-ded5-41bc-80ad-45cf0bd18b1b
Motif-I-3,Motif I 3,Melody,Motif I,melody,4/4,2.0,8.0,10,5,4,1,92.7,16.2,0.0,0,ee95258e-fef6-46aa-88dd-e3f91f827814
Motif-I-4,Motif I 4,Melody,Motif I,melody,4/4,2.0,8.0,7,6,5,0,87.6,10.0,0.0,0,40892abe-146d-4fec-80c4-1e2d8bfd61b2
Motif-J,Motif J,Melody,Motif J,melody,4/4,16.0,64.0,52,14,13,0,76.8,10.4,0.0,0,67fdf1b6-973f-49b7-8098-a84a92942860
Motif-J-1,Motif J 1,Melody,Motif J,melody,4/4,4.0,16.0,16,8,7,0,75.1,9.1,0.0,0,ed33fff1-9ab9-4ba5-b04d-f4c063f7500e
Motif-J-2,Motif J 2,Melody,Motif J,melody,4/4,4.0,16.0,14,9,8,1,79.5,10.7,0.0,0,c1bce688-287a-40c5-afe5-286b77ec29c4
Motif-J-3,Motif J 3,Melody,Motif J,melody,4/4,4.0,16.0,12,8,7,0,75.5,10.2,0.0,0,aacda852-1214-492f-bf6c-cc7ad325373d
Motif-J-4,Motif J 4,Melody,Motif J,melody,4/4,4.0,16.0,10,7,6,2,77.4,11.5,0.0,0,288ae8e6-1f86-4247-98dc-d564740ed4fd
Riff-A,Riff A,Melody,Riff A,melody,4/4,8.0,32.0,128,14,13,0,110,0.0,0.0,0,4e2d4bfc-6fa8-435f-86e8-41c49994b830
Riff-A-1,Riff A 1,Melody,Riff A,melody,4/4,2.0,8.0,32,7,6,0,110,0.0,0.0,0,303c30d4-45f9-4f33-a0b1-b7707a4f380c
Riff-A-2,Riff A 2,Melody,Riff A,melody,4/4,2.0,8.0,32,9,8,0,110,0.0,0.0,0,59a1c134-5690-4f58-8b92-9a9da166a596
Riff-A-3,Riff A 3,Melody,Riff A,melody,4/4,2.0,8.0,32,7,6,0,110,0.0,0.0,0,c248ed3e-69c8-4457-b37d-69ff15e4f161
Riff-A-4,Riff A 4,Melody,Riff A,melody,4/4,2.0,8.0,32,8,7,0,110,0.0,0.0,0,c80af2cc-c17b-4b34-8203-b2b0a8a1d3d8
Riff-B,Riff B,Melody,Riff B,melody,4/4,8.0,32.0,128,16,15,-1,80,0.0,0.0,0,7bf1d895-dcd6-4d4c-aa57-3e51527228c3
Riff-B-1,Riff B 1,Melody,Riff B,melody,4/4,2.0,8.0,32,7,6,-1,80,0.0,0.0,0,048c4973-0b2b-4a6e-99bc-482b58d6ee3e
Riff-B-2,Riff B 2,Melody,Riff B,melody,4/4,2.0,8.0,32,8,7,-1,80,0.0,0.0,0,35910e95-989b-4f24-9381-2b594401c686
Riff-B-3,Riff B 3,Melody,Riff B,melody,4/4,2.0,8.0,32,8,7,-1,80,0.0,0.0,0,d4eec388-5c96-452d-b09c-e48f760a5eb4
Riff-B-4,Riff B 4,Melody,Riff B,melody,4/4,2.0,8.0,32,8,7,-1,80,0.0,0.0,0,17e9c14c-a7fe-4dff-a645-b2e0c73105c4
Riff-C,Riff C,Melody,Riff C,melody,4/4,8.0,32.0,88,12,11,-1,80,0.0,0.0,0,20d3c8d3-6fd0-462f-944c-3fe2d4297c3c
Riff-C-1,Riff C 1,Melody,Riff C,melody,4/4,2.0,8.0,22,5,4,-1,80,0.0,0.0,0,2c347bbc-4dba-4aee-935f-a4c45c2e0804
Riff-C-2,Riff C 2,Melody,Riff C,melody,4/4,2.0,8.0,22,6,5,-1,80,0.0,0.0,0,2f3958b3-4533-40f7-8acb-7101e7670247
Riff-C-3,Riff C 3,Melody,Riff C,melody,4/4,2.0,8.0,22,8,7,-1,80,0.0,0.0,0,cf0d0a58-dce1-4e5f-a336-d7ebe9919958
Riff-C-4,Riff C 4,Melody,Riff C,melody,4/4,2.0,8.0,22,7,6,-1,80,0.0,0.0,0,321d7e7b-c839-465e-b9b6-642ce61ddb99
Riff-D,Riff D,Melody,Riff D,melody,4/4,8.0,32.0,128,9,8,-1,80,0.0,0.0,0,86103395-c846-4a8e-a65e-357e891c63f9
Riff-D-1,Riff D 1,Melody,Riff D,melody,4/4,2.0,8.0,32,6,5,-1,80,0.0,0.0,0,36c2dfef-aac4-4ad8-932c-f2b689551300
Riff-D-2,Riff D 2,Melody,Riff D,melody,4/4,2.0,8.0,32,6,5,-1,80,0.0,0.0,0,55cff878-8d99-413c-b6ad-1733adf42170
Riff-D-3,Riff D 3,Melody,Riff D,melody,4/4,2.0,8.0,32,8,7,-1,80,0.0,0.0,0,1692e550-46dc-4462-a624-0cdb60fd052c
Riff-D-4,Riff D 4,Melody,Riff D,melody,4/4,2.0,8.0,32,9,8,-1,80,0.0,0.0,0,76d4ffef-cc87-49bd-b2ab-87af0be2befe
Riff-E,Riff E,Melody,Riff E,melody,4/4,4.0,16.0,64,7,6,0,80,0.0,0.0,0,f59ec7a6-fb17-4425-b392-a7ab5b9b7ce2
Riff-E-1,Riff E 1,Melody,Riff E,melody,4/4,1.0,4.0,16,6,5,0,80,0.0,0.0,0,5c272202-2bc1-45eb-9bb5-4f26d2920eec
Riff-E-2,Riff E 2,Melody,Riff E,melody,4/4,1.0,4.0,16,5,4,0,80,0.0,0.0,0,895ce8d1-7b91-4514-8f21-52329f6cba09
Riff-E-3,Riff E 3,Melody,Riff E,melody,4/4,1.0,4.0,16,6,5,0,80,0.0,0.0,0,f187d8be-4b33-451c-b2c7-0ec15d306125
Riff-E-4,Riff E 4,Melody,Riff E,melody,4/4,1.0,4.0,16,5,4,0,80,0.0,0.0,0,144cabf2-b5b1-4b90-bc6b-ad157f383ef3
Riff-F,Riff F,Melody,Riff F,melody,4/4,4.0,16.0,64,8,7,0,127,0.0,0.5,0.0125,c6ffc524-2cee-4450-bf02-addc113550a3
Riff-F-1,Riff F 1,Melody,Riff F,melody,4/4,1.0,4.0,16,6,5,0,127,0.0,0.5,0.0125,50fdcbe4-e9bd-47fa-a72d-d759fd276bcd
Riff-F-2,Riff F 2,Melody,Riff F,melody,4/4,1.0,4.0,16,6,5,0,127,0.0,0.5,0.0125,bcbd781c-c748-4d97-b4ba-aa67c8d4de5e
Riff-F-3,Riff F 3,Melody,Riff F,melody,4/4,1.0,4.0,16,6,5,0,127,0.0,0.5,0.0125,46e3d20f-6bce-43f6-8200-6abec3fdd95c
Riff-F-4,Riff F 4,Melody,Riff F,melody,4/4,1.0,4.0,16,5,4,0,127,0.0,0.5,0.0125,8225f38a-69d8-48ae-87cc-5be8a1a6e6ad
Riff-G,Riff G,Melody,Riff G,melody,4/4,4.0,16.0,42,9,8,-1,81.3,10.0,0.833,0.00524,128a2aee-338b-4577-92a8-cefba92c0341
Riff-G-1,Riff G 1,Melody,Riff G,melody,4/4,1.0,4.0,11,5,4,-1,81.7,9.7,0.727,0.00599,b5469007-c3e8-4a24-a83c-7b2df3f5e9fe
Riff-G-2,Riff G 2,Melody,Riff G,melody,4/4,1.0,4.0,10,4,3,-1,82.6,10.4,0.9,0.00532,7ed462b1-327b-4f3d-b0b1-846e1a497e7b
Riff-G-3,Riff G 3,Melody,Riff G,melody,4/4,1.0,4.0,11,7,6,-1,79.8,9.2,0.909,0.00458,1c863b4d-423f-41d8-9d6a-c5031d3de088
Riff-G-4,Riff G 4,Melody,Riff G,melody,4/4,1.0,4.0,10,5,4,-1,81.1,10.3,0.8,0.00521,df5eb4f8-64e7-4285-b213-42ff4488ba11
Riff-H,Riff H,Melody,Riff H,melody,4/4,4.0,16.0,64,12,11,-1,81.4,40.2,0.766,0.00969,5b666654-d03e-41ec-a085-5b4fe306d739
Riff-H-1,Riff H 1,Melody,Riff H,melody,4/4,1.0,4.0,16,9,8,-1,81.4,40.2,0.75,0.00972,6d36a574-cbdf-4965-b57f-8221b3c7ea87
Riff-H-2,Riff H 2,Melody,Riff H,melody,4/4,1.0,4.0,16,9,8,-1,81.4,40.2,0.812,0.00962,63c5ebc8-fabe-4971-82cf-8fb11db2bf98
Riff-H-3,Riff H 3,Melody,Riff H,melody,4/4,1.0,4.0,16,8,7,-1,81.4,40.2,0.688,0.01023,a08f6f30-aa4a-4bbd-bcce-40624777502d
Riff-H-4,Riff H 4,Melody,Riff H,melody,4/4,1.0,4.0,16,9,8,-1,81.4,40.2,0.812,0.00929,005355ee-7956-47a2-8b28-1be03200d3d5
Riff-I,Riff I,Melody,Riff I,melody,4/4,4.0,16.0,58,10,9,0,104.0,9.3,0.862,0.00583,6ce96cab-c5aa-4373-9692-798028be3f72
Riff-I-1,Riff I 1,Melody,Riff I,melody,4/4,1.0,4.0,15,5,4,0,105.7,9.3,0.933,0.00536,5fa627c6-9853-45e5-ae61-9b71e451dd88
Riff-I-2,Riff I 2,Melody,Riff I,melody,4/4,1.0,4.0,14,6,5,0,101.7,8.4,0.786,0.00587,90f88309-0532-47f5-bc31-8b98f22b9b43
Riff-I-3,Riff I 3,Melody,Riff I,melody,4/4,1.0,4.0,15,5,4,0,103.5,8.9,0.867,0.00545,3db0c4e0-a51c-4714-9e3a-919bb5f86c31
Riff-I-4,Riff I 4,Melody,Riff I,melody,4/4,1.0,4.0,14,7,6,0,105.1,9.9,0.857,0.00677,9483e1ae-7257-455e-b931-c9afaeb9477b
Riff-J,Riff J,Melody,Riff J,melody,4/4,8.0,32.0,64,7,6,0,118,0.0,1.0,0.00833,6ee11cca-1f85-4a50-b992-322f3248d01d
Riff-J-1,Riff J 1,Melody,Riff J,melody,4/4,2.0,8.0,16,5,4,0,118,0.0,1.0,0.00833,d38b5fdb-fb5a-48c3-9786-35a8d9f0f91a
Riff-J-2,Riff J 2,Melody,Riff J,melody,4/4,2.0,8.0,16,4,3,0,118,0.0,1.0,0.00833,ca2ba7b9-a073-4008-8642-e29d75465828
Riff-J-3,Riff J 3,Melody,Riff J,melody,4/4,2.0,8.0,16,5,4,0,118,0.0,1.0,0.00833,4be68f15-a264-4776-89a0-424c0b2a97c6
Riff-J-4,Riff J 4,Melody,Riff J,melody,4/4,2.0,8.0,16,4,3,0,118,0.0,1.0,0.00833,af35b377-cb5c-4dd1-9021-7583287efeed
Riff-K,Riff K,Melody,Riff K,melody,4/4,8.0,32.0,98,10,9,0,123.5,5.2,0.0,0,236a2594-d247-4b49-adb8-fb82dd222e24
Riff-K-1,Riff K 1,Melody,Riff K,melody,4/4,2.0,8.0,23,3,2,0,123.3,5.3,0.0,0,74da67bc-d07e-4cf4-90e3-0425c24c7673
Riff-K-2,Riff K 2,Melody,Riff K,melody,4/4,2.0,8.0,25,5,4,0,123.6,5.1,0.0,0,f90b80ae-fc82-4334-9298-fa653183f3f0
Riff-K-3,Riff K 3,Melody,Riff K,melody,4/4,2.0,8.0,23,7,6,0,123.3,5.3,0.0,0,a4f59bab-3fad-4976-aea8-547fa91afe99
Riff-K-4,Riff K 4,Melody,Riff K,melody,4/4,2.0,8.0,27,9,8,0,123.7,5.0,0.0,0,32862d8d-dd0a-4570-9bd5-b3d98fe8c29e
Riff-L,Riff L,Melody,Riff L,melody,4/4,8.0,32.0,62,7,6,0,125.1,4.3,0.0,0,82ce61bc-b5a4-448e-a4ca-03703013af9b
Riff-L-1,Riff L 1,Melody,Riff L,melody,4/4,2.0,8.0,14,3,2,0,124.1,5.4,0.0,0,daa774e2-25cb-4cbb-ba55-fc63d01d542c
Riff-L-2,Riff L 2,Melody,Riff L,melody,4/4,2.0,8.0,15,3,2,0,123.9,5.3,0.0,0,1b5e2a0b-f6aa-4fcd-9fa1-21e7c02b6ed2
Riff-L-3,Riff L 3,Melody,Riff L,melody,4/4,2.0,8.0,15,5,4,0,125.9,3.3,0.0,0,98c6ef5e-3b4a-4648-9718-564d2a091133
Riff-L-4,Riff L 4,Melody,Riff L,melody,4/4,2.0,8.0,18,4,3,0,126.3,2.1,0.0,0,f1f24e67-61e2-4432-a133-ca93fa28717f
Riff-M,Riff M,Melody,Riff M,melody,4/4,8.0,32.0,73,5,4,0,125.2,4.6,0.0,0,fc6d7e29-0229-428f-9356-772c1d5bb00e
Riff-M-1,Riff M 1,Melody,Riff M,melody,4/4,2.0,8.0,17,4,3,1,124.4,5.2,0.0,0,0aa3d65d-7829-40dd-99fe-9d5040b4563e
Riff-M-2,Riff M 2,Melody,Riff M,melody,4/4,2.0,8.0,18,4,3,1,125.5,4.0,0.0,0,a7a13771-0b04-4641-be24-9ac0b4fb1a79
Riff-M-3,Riff M 3,Melody,Riff M,melody,4/4,2.0,8.0,18,5,4,0,124.8,5.4,0.0,0,81dc7702-0f40-47a0-a8de-7fa5d73c9c64
Riff-M-4,Riff M 4,Melody,Riff M,melody,4/4,2.0,8.0,20,5,4,0,125.8,3.4,0.0,0,2851dca4-b031-4f69-9474-79664b829c5c
Riff-N,Riff N,Melody,Riff N,melody,4/4,8.0,32.0,46,8,7,0,118.3,9.9,0.0,0,1530b488-0d6e-4669-86b6-e4a3a0eb2623
Riff-N-1,Riff N 1,Melody,Riff N,melody,4/4,2.0,8.0,11,6,5,0,116.5,10.0,0.0,0,db8608b4-1911-4c53-aa1a-59ff49d60f14
Riff-N-2,Riff N 2,Melody,Riff N,melody,4/4,2.0,8.0,13,6,5,0,118.5,11.3,0.0,0,57af3fd8-3f56-4870-97a0-df3c7c5cbb92
Riff-N-3,Riff N 3,Melody,Riff N,melody,4/4,2.0,8.0,11,6,5,0,118.1,8.7,0.0,0,3cd03e68-4e81-4400-ad3e-547e24d8b4bf
Riff-N-4,Riff N 4,Melody,Riff N,melody,4/4,2.0,8.0,11,7,6,0,120,9.0,0.0,0,76be389c-1ca3-4f48-8cdb-770e45867c54
Riff-O,Riff O,Melody,Riff O,melody,4/4,8.0,32.0,49,9,8,0,116.2,11.8,0.0,0,a3550abc-ffed-477f-b20b-1a6564634056
Riff-O-1,Riff O 1,Melody,Riff O,melody,4/4,2.0,8.0,12,5,4,0,112.6,12.9,0.0,0,19e39c74-bb75-496c-b1b7-5090dcdcc731
Riff-O-2,Riff O 2,Melody,Riff O,melody,4/4,2.0,8.0,12,8,7,0,113.3,11.9,0.0,0,b491f64c-15d0-4d33-b6cc-1b963cb4633e
Riff-O-3,Riff O 3,Melody,Riff O,melody,4/4,2.0,8.0,12,6,5,0,115.5,11.7,0.0,0,fb7cd9e9-66b1-4caf-9bf7-634fc3cd4731
Riff-O-4,Riff O 4,Melody,Riff O,melody,4/4,2.0,8.0,13,8,7,0,122.7,7.4,0.0,0,f7aa18d7-6092-47a0-a4c9-1e02d972be47
Riff-P,Riff P,Melody,Riff P,melody,4/4,8.0,32.0,64,7,6,0,116.2,9.6,0.0,0,52bdfb26-da62-472b-860a-6582b7c9856e
Riff-P-1,Riff P 1,Melody,Riff P,melody,4/4,2.0,8.0,16,4,3,0,114.2,9.3,0.0,0,39aad100-afe1-420a-a4dd-ba262772a405
Riff-P-2,Riff P 2,Melody,Riff P,melody,4/4,2.0,8.0,16,4,3,0,114.9,10.0,0.0,0,d1a52665-452f-454f-af28-06e17c1d1311
Riff-P-3,Riff P 3,Melody,Riff P,melody,4/4,2.0,8.0,16,4,3,1,117,9.3,0.0,0,5f21d014-c9ee-4fd7-b3d6-8a0e189f00c6
Riff-P-4,Riff P 4,Melody,Riff P,melody,4/4,2.0,8.0,16,5,4,1,118.8,9.2,0.0,0,ae2c7e8f-77ad-4ca7-875f-ec4f2a399871
Riff-Q,Riff Q,Melody,Riff Q,melody,4/4,8.0,32.0,81,8,7,0,122.8,8.3,0.0,0,392691ab-9bf0-4147-8258-9c2cbbdf144b
Riff-Q-1,Riff Q 1,Melody,Riff Q,melody,4/4,2.0,8.0,20,4,3,0,122.5,7.2,0.0,0,754a1f42-8b40-43cd-b149-ad4f0ca52cab
Riff-Q-2,Riff Q 2,Melody,Riff Q,melody,4/4,2.0,8.0,20,6,5,0,122.0,7.7,0.0,0,98831b09-7fe0-4432-898c-37e801f9222f
Riff-Q-3,Riff Q 3,Melody,Riff Q,melody,4/4,2.0,8.0,20,4,3,0,119.7,11.9,0.0,0,657a60e1-553e-493c-88ea-4ae226b0dca0
